Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15,13.0125,10.2328,48,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15,28.7506,14.6944,48,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15,38.7738,14.9701,48,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2025-03-22,,,8,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2025-03-22,,,8,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2025-03-22,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2025-03-22,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2025-03-22,,,8,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2025-03-29,3.9233,6.7392,45,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2025-03-29,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2025-03-29,28.1171,17.4513,45,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2025-03-29,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2025-03-29,48.4965,20.1321,45,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2025-04-05,35.0142,19.1752,54,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2025-04-05,0.9817,1.3768,54,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2025-04-05,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2025-04-05,43.5223,20.0774,54,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2025-04-05,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2025-04-12,34.6487,13.386,76,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2025-04-12,41.7011,15.1388,76,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2025-04-12,3.1685,4.0506,76,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2025-04-12,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2025-04-12,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2025-04-19,47.1461,16.9525,61,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2025-04-19,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2025-04-19,10.8631,10.5735,61,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2025-04-19,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2025-04-19,21.509,12.23,61,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2025-04-26,46.0321,14.9894,55,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2025-04-26,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2025-04-26,8.6649,8.3589,55,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2025-04-26,20.4818,3.4244,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2025-04-26,24.8212,12.847,55,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2024-01-06,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06,36.3145,18.1303,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06,9.5817,8.4886,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06,35.2605,17.9406,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2024-01-13,33.927,13.1478,77,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,2024-01-13,12.3746,7.7108,77,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,2024-01-13,34.8551,13.3257,77,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2024-01-13,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2024-01-13,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20,19.2423,13.208,65,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20,29.5115,14.4372,65,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20,32.4028,16.9913,65,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,2024-01-20,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,38.8915,12.2753,84,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,18.8433,2.7977,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,28.3955,12.2386,84,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,13.8697,7.8156,84,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2024-02-03,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2024-02-03,41.1691,16.8982,80,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2024-02-03,22.3525,14.1037,80,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2024-02-03,17.4274,11.2844,80,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2024-02-03,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2024-02-10,10.3623,8.1663,83,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2024-02-10,37.9609,14.2412,83,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2024-02-10,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2024-02-10,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2024-02-10,32.6259,14.026,83,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2024-02-17,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2024-02-17,41.2382,21.6344,37,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2024-02-17,3.7596,6.8369,37,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2024-02-17,35.9512,25.2014,37,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2024-02-17,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2024-02-24,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2024-02-24,38.979,19.1149,53,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2024-02-24,7.7186,10.0245,53,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2024-02-24,34.2514,20.5785,53,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2024-02-24,19.0509,2.6098,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2024-03-02,31.3055,21.7193,33,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2024-03-02,35.5595,24.3767,33,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2024-03-02,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2024-03-02,11.8895,11.9297,33,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2024-03-02,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2024-03-09,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2024-03-09,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2024-03-09,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2024-03-09,,,1928,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2024-03-09,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2024-03-16,29.3325,21.8339,35,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2024-03-16,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2024-03-16,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2024-03-16,33.8597,21.4235,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2024-03-16,15.5623,15.8925,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2024-03-23,17.6445,12.5195,62,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2024-03-23,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2024-03-23,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2024-03-23,18.0748,14.74,62,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2024-03-23,43.0353,18.3291,62,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2024-03-30,45.2715,20.9113,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2024-03-30,14.6612,18.7483,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2024-03-30,18.8218,14.0302,44,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2024-03-30,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2024-03-30,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2024-04-06,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2024-04-06,,,1928,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2024-04-06,,,26,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2024-04-06,,,26,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2024-04-06,,,26,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13,35.0328,14.5771,63,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13,13.5879,10.2942,63,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13,30.1338,14.8525,63,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2024-04-20,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2024-04-20,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2024-04-20,31.8883,18.5382,40,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2024-04-20,17.4903,14.951,40,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2024-04-20,29.3759,17.6878,40,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2024-04-27,17.4125,19.7098,35,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2024-04-27,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2024-04-27,21.2454,2.9451,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2024-04-27,17.9815,18.1818,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2024-04-27,43.3605,26.0559,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,2024-05-04,50.1588,23.231,32,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,2024-05-04,22.2538,3.0604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 1,2024-05-04,22.2538,3.0604,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 1,2024-05-04,26.7848,19.1373,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,2024-05-04,0.8025,1.6379,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 2,2024-05-11,8.63,10.2439,48,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,May Week 2,2024-05-11,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 2,2024-05-11,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 2,2024-05-11,18.5205,13.2334,48,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 2,2024-05-11,49.1618,18.5492,48,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 3,2024-05-18,9.722,8.7469,77,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,May Week 3,2024-05-18,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 3,2024-05-18,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 3,2024-05-18,14.2171,9.7324,77,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 3,2024-05-18,52.3733,15.6928,77,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 4,2024-05-25,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,May Week 4,2024-05-25,23.6877,3.6371,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 4,2024-05-25,38.7242,14.3151,70,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 4,2024-05-25,12.2138,10.227,70,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 4,2024-05-25,25.3743,12.9679,70,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 1,2024-06-01,47.6674,13.9612,92,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,June Week 1,2024-06-01,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 1,2024-06-01,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 1,2024-06-01,18.6298,9.2429,92,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 1,2024-06-01,9.9914,7.8251,92,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08,37.0333,13.196,89,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08,31.5312,12.7667,89,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08,7.7241,6.6944,89,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 3,2024-06-15,40.7685,14.982,61,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,June Week 3,2024-06-15,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 3,2024-06-15,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 3,2024-06-15,32.0525,13.788,61,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 3,2024-06-15,3.4677,5.0019,61,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,June Week 4,2024-06-22,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 4,2024-06-22,45.9232,16.8134,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 4,2024-06-22,8.3411,11.6094,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 4,2024-06-22,22.0244,13.0771,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 4,2024-06-22,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,2024-06-30,32.6821,13.857,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 5,2024-06-30,9.5588,8.4916,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,2024-06-30,34.0477,14.3745,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 5,2024-06-30,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,June Week 5,2024-06-30,23.7113,3.6035,1928,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2024-10-05,,,24,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2024-10-05,,,24,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2024-10-05,5.2462,1.5716,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2024-10-05,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2024-10-05,,,24,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2024-10-12,5.2462,1.5716,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2024-10-12,36.3987,17.4337,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2024-10-12,5.2462,1.5716,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2024-10-12,51.0363,17.8201,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2024-10-12,7.3188,7.1686,52,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2024-10-19,19.9114,16.6701,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2024-10-19,11.1951,2.5582,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2024-10-19,33.6503,18.637,57,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2024-10-19,11.1951,2.5582,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2024-10-19,35.2432,17.6926,57,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2024-10-26,32.8867,15.4447,85,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2024-10-26,25.8166,14.4747,85,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2024-10-26,11.1951,2.5582,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2024-10-26,11.1951,2.5582,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2024-10-26,30.1015,13.9351,85,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,23,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,11.1951,2.5582,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2024-11-09,,,29,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2024-11-09,,,29,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2024-11-09,11.7771,2.8153,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2024-11-09,,,29,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2024-11-09,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2024-11-16,11.923,2.8063,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2024-11-16,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2024-11-16,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2024-11-16,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2024-11-16,,,27,1
